congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
118,House,29778,71,12,CA,100,,,"LEE, Barbara",L000551,1946,,-0.676,-0.582,-47.00817,0.95706,1071,20,,-0.504,-0.672
118,House,29901,71,4,CA,100,,,"THOMPSON, Michael",T000460,1951,,-0.392,0.072,-64.92267,0.94349,1116,26,,-0.372,0.12
118,House,29903,71,31,CA,100,,,"NAPOLITANO, Grace Flores",N000179,1936,,-0.448,-0.247,-37.14284,0.96566,1063,15,,-0.449,-0.249
118,House,20704,62,5,CO,200,,,"LAMBORN, Doug",L000564,1954,,0.665,0.257,-111.03105,0.90324,1091,50,,0.68,0.391
118,House,21510,62,4,CO,200,,,"BUCK, Kenneth Robert",B001297,1959,,0.655,-0.432,-370.28315,0.58697,695,104,,0.413,-0.458
118,House,21912,62,6,CO,100,,,"CROW, Jason",C001121,1979,,-0.353,0.195,-50.95384,0.9535,1070,17,,-0.445,0.121
118,House,21948,62,2,CO,100,,,"NEGUSE, Joseph",N000191,1984,,-0.426,-0.106,-35.78359,0.9685,1118,16,,-0.456,0.064
118,House,22103,62,3,CO,200,,,"BOEBERT, Lauren",B000825,1986,,0.735,-0.494,-125.70592,0.88847,1063,59,,0.679,-0.484
118,House,22306,62,8,CO,100,,,"CARAVEO, Yadira",C001134,1980,,-0.256,0.626,-111.77573,0.90271,1092,45,,-0.256,0.626
118,House,22359,62,7,CO,100,,,"PETTERSEN, Brittany",P000620,1981,,-0.362,0.335,-56.64782,0.95029,1111,28,,-0.352,0.321
118,House,22380,62,4,CO,200,,,"LOPEZ, Greg",L000604,1964,,0.894,0.448,-23.26534,0.86227,157,9,,0.888,0.459
118,House,29710,62,1,CO,100,,,"DeGETTE, Diana",D000197,1957,,-0.431,-0.308,-41.24416,0.96346,1108,15,,-0.407,-0.327
118,House,20706,1,2,CT,100,,,"COURTNEY, Joe",C001069,1953,,-0.337,0.041,-71.4377,0.93761,1109,31,,-0.322,0.221
118,House,20907,1,4,CT,100,,,"HIMES, James A.",H001047,1966,,-0.241,-0.209,-98.07869,0.91514,1106,49,,-0.264,-0.013
118,House,21931,1,5,CT,100,,,"HAYES, Jahana",H001081,1973,,-0.321,-0.053,-78.87792,0.93158,1113,35,,-0.309,0
118,House,29109,1,3,CT,100,,,"DeLAURO, Rosa L.",D000216,1943,,-0.414,-0.107,-59.18294,0.94771,1102,22,,-0.444,0.071
118,House,29908,1,1,CT,100,,,"LARSON, John B.",L000557,1948,,-0.396,-0.039,-64.80408,0.94192,1083,23,,-0.419,0.11
118,House,21706,11,1,DE,100,,,"BLUNT ROCHESTER, Lisa",B001303,1962,,-0.375,-0.137,-49.14241,0.95584,1088,15,,-0.422,-0.011
118,House,21993,55,0,DC,100,,,"NORTON, Eleanor Holmes",N000147,1937,,-0.491,-0.114,-19.22152,0.96451,532,8,,-0.434,-0.257
118,House,20316,43,26,FL,200,,,"DIAZ-BALART, Mario",D000600,1961,,0.281,0.158,-121.36826,0.89035,1045,48,,0.312,0.395
118,House,20504,43,25,FL,100,,,"WASSERMAN SCHULTZ, Debbie",W000797,1966,,-0.415,0.102,-78.08011,0.93196,1108,33,,-0.382,0.257
118,House,20708,43,14,FL,100,,,"CASTOR, Kathy",C001066,1966,,-0.438,0.072,-57.07635,0.94952,1102,19,,-0.432,0.228
118,House,20709,43,16,FL,200,,,"BUCHANAN, Vernon G.",B001260,1951,,0.362,-0.084,-161.28662,0.86044,1073,78,,0.408,0.102
118,House,20758,43,12,FL,200,,,"BILIRAKIS, Gus",B001257,1963,,0.423,-0.032,-156.58213,0.86303,1063,79,,0.498,-0.035
118,House,20909,43,8,FL,200,,,"POSEY, Bill",P000599,1947,,0.533,-0.353,-131.31062,0.8868,1093,49,,0.593,-0.354
118,House,21116,43,11,FL,200,,,"WEBSTER, Daniel A.",W000806,1949,,0.522,-0.077,-145.35317,0.87462,1085,63,,0.503,-0.068
118,House,21118,43,24,FL,100,,,"WILSON, Frederica",W000808,1942,,-0.476,-0.006,-45.05496,0.95516,982,14,,-0.473,0.041
118,House,21321,43,22,FL,100,,,"FRANKEL, Lois",F000462,1948,,-0.397,-0.025,-66.93395,0.93914,1066,26,,-0.398,0.187
118,House,21714,43,2,FL,200,,,"DUNN, Neal Patrick",D000628,1953,,0.507,0.334,-137.65084,0.88075,1084,61,,0.502,0.309
118,House,21719,43,1,FL,200,,,"GAETZ, Matthew L. II",G000578,1982,,0.593,-0.643,-166.23062,0.845,987,75,,0.542,-0.696
118,House,21735,43,21,FL,200,,,"MAST, Brian Jeffery",M001199,1980,,0.463,-0.351,-174.8868,0.85088,1083,74,,0.482,-0.246
118,House,21744,43,5,FL,200,,,"RUTHERFORD, John Henry",R000609,1952,,0.432,0.068,-177.06704,0.85194,1105,74,,0.439,0.124
118,House,21746,43,9,FL,100,,,"SOTO, Darren Michael",S001200,1978,,-0.349,0.196,-76.40405,0.93377,1115,35,,-0.294,0.191
118,House,21971,43,17,FL,200,,,"STEUBE, William",S001214,1978,,0.691,-0.34,-91.71044,0.91287,1006,37,,0.732,-0.403
118,House,21981,43,6,FL,200,,,"WALTZ, Michael",W000823,1974,,0.452,-0.113,-128.18881,0.88058,1008,67,,0.596,0.04
118,House,22107,43,3,FL,200,,,"CAMMACK, Kat",C001039,1988,,0.59,-0.232,-105.37071,0.90638,1072,43,,0.59,-0.264
118,House,22111,43,19,FL,200,,,"DONALDS, Byron",D000032,1978,,0.646,-0.267,-94.11577,0.91324,1037,39,,0.694,-0.326
118,House,22116,43,18,FL,200,,,"FRANKLIN, C. Scott",F000472,1964,,0.623,0.186,-95.93089,0.91728,1111,45,,0.652,0.246
118,House,22118,43,28,FL,200,,,"GIMENEZ, Carlos A.",G000593,1954,,0.331,0.135,-139.79919,0.87827,1077,59,,0.353,0.181
118,House,22150,43,27,FL,200,,,"SALAZAR, Maria Elvira",S000168,1961,,0.272,0.161,-170.80032,0.84651,1025,67,,0.293,0.26
118,House,22163,43,20,FL,100,,,"CHERFILUS-MCCORMICK, Sheila",C001127,1979,,-0.44,-0.032,-43.67832,0.96065,1088,20,,-0.445,-0.101
118,House,22302,43,4,FL,200,,,"BEAN, Aaron",B001314,1967,,0.677,-0.148,-107.49987,0.90809,1115,43,,0.668,-0.15
118,House,22321,43,10,FL,100,,,"FROST, Maxwell",F000476,1997,,-0.428,-0.713,-51.55784,0.95457,1109,17,,-0.422,-0.708
118,House,22341,43,15,FL,200,,,"LEE, Laurel",L000597,1974,,0.41,0.156,-169.91564,0.85783,1108,77,,0.408,0.152
118,House,22343,43,13,FL,200,,,"LUNA, Anna",L000596,1989,,0.567,-0.496,-108.4298,0.89127,942,48,,0.574,-0.507
118,House,22350,43,7,FL,200,,,"MILLS, Cory",M001216,1980,,0.602,-0.302,-113.40184,0.90263,1107,45,,0.602,-0.306
118,House,22353,43,23,FL,100,,,"MOSKOWITZ, Jared",M001217,1980,,-0.229,0.316,-101.1903,0.90895,1060,42,,-0.233,0.311
118,House,20321,44,13,GA,100,,,"SCOTT, David",S001157,1945,,-0.304,0.169,-98.97165,0.9129,1086,38,,-0.325,0.264
118,House,20712,44,4,GA,100,,,"JOHNSON, Hank",J000288,1954,,-0.477,-0.052,-126.91251,0.88932,1082,43,,-0.767,-0.083
118,House,21123,44,8,GA,200,,,"SCOTT, Austin",S001189,1969,,0.535,0.368,-162.98409,0.86344,1110,78,,0.488,0.505
118,House,21513,44,1,GA,200,,,"CARTER, Buddy",C001103,1957,,0.557,0.344,-133.48794,0.88611,1104,56,,0.575,0.435
118,House,21515,44,11,GA,200,,,"LOUDERMILK, Barry D.",L000583,1963,,0.68,0.022,-118.77176,0.8954,1075,51,,0.66,0.049
118,House,21516,44,12,GA,200,,,"ALLEN, Rick W.",A000372,1951,,0.689,0.278,-119.78962,0.89805,1114,57,,0.636,0.269
118,House,21717,44,3,GA,200,,,"FERGUSON, Anderson Drew IV",F000465,1966,,0.585,0.251,-146.06378,0.87206,1067,66,,0.53,0.278
118,House,21944,44,7,GA,100,,,"McBATH, Lucy",M001208,1960,,-0.354,0.282,-63.59478,0.94348,1093,23,,-0.479,0.272
118,House,22110,44,9,GA,200,,,"CLYDE, Andrew S.",C001116,1963,,0.822,-0.141,-135.48167,0.885,1109,61,,0.914,-0.047
118,House,22121,44,14,GA,200,,,"GREENE, Marjorie Taylor",G000596,1974,,0.8,-0.6,-162.16397,0.85752,1055,64,,0.668,-0.554
118,House,22156,44,5,GA,100,,,"WILLIAMS, Nikema",W000788,1978,,-0.436,-0.41,-45.99383,0.95941,1110,20,,-0.432,-0.42
118,House,22310,44,10,GA,200,,,"COLLINS, Mike",C001129,1967,,0.664,-0.271,-101.18715,0.91295,1111,39,,0.667,-0.26
118,House,22346,44,6,GA,200,,,"MCCORMICK, Rich",M001218,1968,,0.891,0.454,-175.53448,0.8525,1100,86,,0.89,0.455
118,House,29339,44,2,GA,100,,,"BISHOP, Sanford Dixon, Jr.",B000490,1947,,-0.287,0.446,-114.2369,0.90204,1108,56,,-0.44,0.455
118,House,22373,94,0,GU,200,,,"MOYLAN, James",M001219,1962,,0.443,0.431,-95.35811,0.75729,343,47,,0.443,0.431
118,House,20322,82,1,HI,100,,,"CASE, Ed",C001055,1952,,-0.204,-0.081,-112.38349,0.90338,1106,49,,-0.265,0.09
118,House,22369,82,2,HI,100,,,"TOKUDA, Jill",T000487,1976,,-0.469,-0.368,-40.32555,0.9642,1106,16,,-0.464,-0.372
118,House,21920,63,1,ID,200,,,"FULCHER, Russell",F000469,1962,,0.647,-0.091,-128.0421,0.89133,1113,50,,0.671,-0.145
118,House,29910,63,2,ID,200,,,"SIMPSON, Michael K.",S001148,1950,,0.296,0.312,-101.85325,0.90944,1073,37,,0.285,0.451
118,House,20749,21,11,IL,100,,,"FOSTER, Bill",F000454,1955,,-0.238,-0.224,-76.72519,0.9331,1108,31,,-0.345,-0.075
118,House,20954,21,5,IL,100,,,"QUIGLEY, Mike",Q000023,1958,,-0.326,-0.231,-76.50053,0.93131,1075,28,,-0.44,0.156
118,House,21326,21,10,IL,100,,,"SCHNEIDER, Brad",S001190,1961,,-0.196,-0.122,-85.73626,0.92475,1096,42,,-0.307,0.151
118,House,21371,21,2,IL,100,,,"KELLY, Robin L.",K000385,1956,,-0.472,-0.021,-34.54172,0.96838,1075,13,,-0.551,-0.008
118,House,21519,21,12,IL,200,,,"BOST, Mike",B001295,1960,,0.398,-0.031,-173.68233,0.85467,1106,93,,0.515,-0.11
118,House,21562,21,16,IL,200,,,"LaHOOD, Darin",L000585,1968,,0.46,0.222,-164.32207,0.8591,1082,67,,0.465,0.236
118,House,21730,21,8,IL,100,,,"KRISHNAMOORTHI, S. Raja",K000391,1973,,-0.344,-0.008,-52.38143,0.95403,1113,16,,-0.41,0.13
118,House,21906,21,6,IL,100,,,"CASTEN, Sean",C001117,1971,,-0.64,0.422,-62.89594,0.94467,1105,25,,-0.609,0.259
118,House,21921,21,4,IL,100,,,"GARCÍA, Jesús",G000586,1956,,-0.425,-0.885,-44.62445,0.95728,1022,18,,-0.418,-0.909
118,House,21979,21,14,IL,100,,,"UNDERWOOD, Lauren",U000040,1986,,-0.599,0.334,-55.42685,0.95103,1104,21,,-0.645,0.018
118,House,22138,21,15,IL,200,,,"MILLER, Mary E.",M001211,1959,,0.787,-0.155,-115.53186,0.90064,1104,41,,0.718,-0.132
118,House,22304,21,13,IL,100,,,"BUDZINSKI, Nikki",B001315,1977,,-0.332,0.507,-80.85807,0.93005,1115,36,,-0.325,0.497
118,House,22330,21,1,IL,100,,,"JACKSON, Jonathan",J000309,1966,,-0.337,-0.476,-77.51674,0.93166,1095,36,,-0.388,-0.446
118,House,22360,21,3,IL,100,,,"RAMIREZ, Delia",R000617,1983,,-0.496,-0.868,-39.38352,0.9647,1096,12,,-0.739,-0.674
118,House,22365,21,17,IL,100,,,"SORENSEN, Eric",S001225,1976,,-0.244,0.268,-80.199,0.9272,1061,33,,-0.246,0.288
118,House,29717,21,7,IL,100,,,"DAVIS, Danny K.",D000096,1941,,-0.487,-0.266,-45.64386,0.95824,1070,17,,-0.489,-0.268
118,House,29911,21,9,IL,100,,,"SCHAKOWSKY, Janice D.",S001145,1944,,-0.602,-0.292,-54.76386,0.9506,1081,26,,-0.435,-0.55
118,House,20757,22,7,IN,100,,,"CARSON, André",C001072,1974,,-0.435,0.03,-77.38975,0.9317,1094,30,,-0.494,-0.153
118,House,21132,22,8,IN,200,,,"BUCSHON, Larry",B001275,1962,,0.38,0.385,-117.01451,0.89677,1074,34,,0.325,0.47
118,House,21702,22,3,IN,200,,,"BANKS, James E.",B001299,1979,,0.646,0.013,-122.80938,0.8928,1083,42,,0.661,0.037
118,House,21903,22,4,IN,200,,,"BAIRD, James",B001307,1945,,0.445,0.416,-176.67883,0.85187,1102,72,,0.37,0.248
118,House,21952,22,6,IN,200,,,"PENCE, Gregory",P000615,1956,,0.5,0.237,-148.09061,0.86449,1017,72,,0.424,0.299
118,House,22142,22,1,IN,100,,,"MRVAN, Frank J.",M001214,1969,,-0.306,0.347,-65.99376,0.94192,1103,23,,-0.323,0.414
118,House,22151,22,5,IN,200,,,"SPARTZ, Victoria",S000929,1978,,0.486,-0.261,-219.45791,0.8091,1036,93,,0.559,-0.339
118,House,22171,22,2,IN,200,,,"YAKYM, Rudy, III",Y000067,1984,,0.51,0.137,-114.89729,0.90217,1116,45,,0.518,0.14
118,House,22326,22,9,IN,200,,,"HOUCHIN, Erin",H001093,1976,,0.627,0.218,-99.04588,0.91507,1116,40,,0.628,0.213
118,House,22113,31,4,IA,200,,,"FEENSTRA, Randy",F000446,1969,,0.469,0.177,-123.95659,0.89487,1116,50,,0.486,0.177
118,House,22124,31,2,IA,200,,,"HINSON, Ashley",H001091,1983,,0.348,0.352,-92.64254,0.92006,1112,34,,0.387,0.639
118,House,22139,31,1,IA,200,,,"MILLER-MEEKS, Mariannette",M001215,1955,,0.336,0.194,-139.75916,0.87904,1084,62,,0.35,0.182
118,House,22356,31,3,IA,200,,,"NUNN, Zach",N000193,1979,,0.292,0.2,-173.50155,0.8526,1088,65,,0.291,0.195
118,House,21750,32,4,KS,200,,,"ESTES, Ron",E000298,1956,,0.646,0.102,-109.5716,0.90592,1109,48,,0.658,0.253
118,House,21914,32,3,KS,100,,,"DAVIDS, Sharice",D000629,1980,,-0.269,0.249,-79.71149,0.93101,1115,25,,-0.293,0.289
118,House,22130,32,2,KS,200,,,"LATURNER, Jake",L000266,1988,,0.468,0.445,-136.19987,0.88213,1086,53,,0.452,0.401
118,House,22134,32,1,KS,200,,,"MANN, Tracey",M000871,1976,,0.607,0.071,-131.31465,0.8889,1115,62,,0.532,-0.047
118,House,14854,51,5,KY,200,,,"ROGERS, Harold Dallas (Hal)",R000395,1937,,0.333,0.152,-124.01428,0.89008,1065,39,,0.359,0.781
118,House,20916,51,2,KY,200,,,"GUTHRIE, Brett",G000558,1964,,0.428,0.269,-128.25844,0.89161,1118,58,,0.471,0.345
118,House,21333,51,6,KY,200,,,"BARR, Garland H. (Andy) IV",B001282,1973,,0.486,0.3,-107.03376,0.90404,1061,40,,0.532,0.391
118,House,21565,51,1,KY,200,,,"COMER, James",C001108,1972,,0.592,-0.059,-98.9119,0.9143,1104,38,,0.597,-0.127
118,House,22347,51,3,KY,100,,,"MCGARVEY, Morgan",M001220,1979,,-0.541,0.025,-35.55575,0.96861,1115,12,,-0.539,0.033
118,House,31102,51,4,KY,200,,,"MASSIE, Thomas",M001184,1971,,0.678,-0.735,-241.2738,0.78953,1021,94,,0.606,-0.796
118,House,20759,45,1,LA,200,,,"SCALISE, Steve",S001176,1965,,0.558,0.171,-96.73054,0.90927,1017,35,,0.587,0.224
118,House,21523,45,6,LA,200,,,"GRAVES, Garret",G000577,1972,,0.425,0.049,-182.91888,0.84706,1102,74,,0.397,0.017
118,House,21724,45,3,LA,200,,,"HIGGINS, Clay",H001077,1961,,0.623,-0.313,-130.95476,0.88347,1057,59,,0.628,-0.293
118,House,21727,45,4,LA,200,,,"JOHNSON, Mike",J000299,1972,,0.565,0.02,-51.67872,0.9366,789,26,,0.657,0.155
118,House,22157,45,5,LA,200,,,"LETLOW, Julia",L000595,1981,,0.425,0.35,-164.17995,0.86017,1090,70,,0.413,0.288
118,House,22158,45,2,LA,100,,,"CARTER, Troy",C001125,1963,,-0.499,0.239,-44.43528,0.96044,1101,15,,-0.582,0.261
118,House,20920,2,1,ME,100,,,"PINGREE, Chellie",P000597,1955,,-0.422,-0.367,-49.76529,0.95451,1069,22,,-0.44,-0.321
118,House,21923,2,2,ME,100,,,"GOLDEN, Jared",G000592,1982,,-0.105,0.373,-310.90701,0.74743,1068,109,,-0.085,0.36
118,House,14873,52,5,MD,100,,,"HOYER, Steny Hamilton",H000874,1939,,-0.381,0.122,-60.20034,0.94428,1050,19,,-0.489,0.376
118,House,15433,52,7,MD,100,,,"MFUME, Kweisi",M000687,1948,,-0.44,-0.33,-53.24492,0.95207,1084,18,,-0.417,-0.146
118,House,20329,52,2,MD,100,,,"RUPPERSBERGER, C. A. (Dutch)",R000576,1946,,-0.299,0.12,-66.53266,0.93883,1054,26,,-0.406,0.121
118,House,20724,52,3,MD,100,,,"SARBANES, John",S001168,1962,,-0.466,-0.078,-43.77373,0.96049,1086,19,,-0.444,-0.134
118,House,21139,52,1,MD,200,,,"HARRIS, Andy",H001052,1957,,0.673,-0.375,-182.21102,0.84747,1101,72,,0.677,-0.308
118,House,21741,52,8,MD,100,,,"RASKIN, Jamie Ben",R000606,1962,,-0.513,-0.235,-44.72939,0.96033,1105,21,,-0.446,-0.235
118,House,21978,52,6,MD,100,,,"TRONE, David",T000483,1955,,-0.348,0.23,-53.61892,0.94649,975,17,,-0.412,0.326
118,House,22329,52,4,MD,100,,,"IVEY, Glenn",I000058,1961,,-0.445,-0.055,-40.98002,0.96369,1108,18,,-0.497,0.007
118,House,15616,3,1,MA,100,,,"NEAL, Richard Edmund",N000015,1949,,-0.417,-0.106,-48.22231,0.95707,1099,24,,-0.471,-0.07
118,House,20119,3,8,MA,100,,,"LYNCH, Stephen F.",L000562,1955,,-0.345,0.05,-84.3049,0.9259,1095,34,,-0.306,0.098
118,House,21140,3,9,MA,100,,,"KEATING, William R.",K000375,1952,,-0.33,-0.099,-67.9305,0.93953,1089,28,,-0.37,0.093
118,House,21375,3,5,MA,100,,,"CLARK, Katherine M.",C001101,1963,,-0.485,-0.27,-42.10076,0.96304,1118,17,,-0.515,0.008
118,House,21525,3,6,MA,100,,,"MOULTON, Seth",M001196,1978,,-0.285,-0.041,-82.68305,0.92733,1096,31,,-0.286,0.018
118,House,21955,3,7,MA,100,,,"PRESSLEY, Ayanna",P000617,1974,,-0.349,-0.937,-47.63491,0.95622,1064,14,,-0.739,-0.674
118,House,21977,3,3,MA,100,,,"TRAHAN, Lori",T000482,1973,,-0.427,-0.132,-41.74526,0.96289,1104,20,,-0.415,-0.133
118,House,22100,3,4,MA,100,,,"AUCHINCLOSS, Jake",A000148,1988,,-0.301,-0.274,-101.18126,0.91174,1095,39,,-0.31,-0.196
118,House,29729,3,2,MA,100,,,"McGOVERN, James P.",M000312,1959,,-0.538,-0.338,-53.19928,0.95324,1111,30,,-0.422,-0.579
118,House,20725,23,5,MI,200,,,"WALBERG, Tim",W000798,1951,,0.499,0.159,-127.29095,0.89147,1108,56,,0.471,0.222
118,House,21142,23,4,MI,200,,,"HUIZENGA, Bill",H001058,1969,,0.533,0.043,-155.49213,0.86907,1108,62,,0.457,0.049
118,House,21372,23,8,MI,100,,,"KILDEE, Dan",K000380,1958,,-0.359,-0.183,-120.25746,0.89472,1081,41,,-0.235,-0.198
118,House,21526,23,2,MI,200,,,"MOOLENAAR, John",M001194,1961,,0.448,0.163,-149.34965,0.87453,1114,60,,0.431,0.068
118,House,21529,23,6,MI,100,,,"DINGELL, Debbie",D000624,1953,,-0.402,-0.189,-43.81027,0.95966,1064,19,,-0.358,-0.311
118,House,21704,23,1,MI,200,,,"BERGMAN, John",B001301,1947,,0.432,0.081,-146.69304,0.8762,1110,56,,0.424,0.046
118,House,21965,23,7,MI,100,,,"SLOTKIN, Elissa",S001208,1976,,-0.34,0.746,-88.70262,0.9234,1113,27,,-0.302,0.426
118,House,21972,23,11,MI,100,,,"STEVENS, Haley",S001215,1983,,-0.392,0.274,-66.77021,0.94203,1118,29,,-0.398,0.171
118,House,21975,23,12,MI,100,,,"TLAIB, Rashida",T000481,1976,,-0.29,-0.957,-58.96316,0.94744,1092,20,,-0.981,-0.192
118,House,22136,23,9,MI,200,,,"MCCLAIN, Lisa C.",M001136,1966,,0.551,0.151,-112.01796,0.90191,1085,46,,0.543,0.167
118,House,22332,23,10,MI,200,,,"JAMES, John",J000307,1981,,0.312,0.415,-109.08404,0.90485,1091,42,,0.311,0.413
118,House,22363,23,3,MI,100,,,"SCHOLTEN, Hillary",S001221,1982,,-0.255,0.229,-82.32799,0.92858,1111,29,,-0.258,0.217
118,House,22368,23,13,MI,100,,,"THANEDAR, Shri",T000488,1955,,-0.363,-0.006,-60.45775,0.94736,1118,30,,-0.351,-0.044
118,House,20122,33,4,MN,100,,,"McCOLLUM, Betty",M001143,1954,,-0.419,-0.185,-58.06809,0.94908,1111,28,,-0.493,-0.114
118,House,21531,33,6,MN,200,,,"EMMER, Thomas Earl II",E000294,1961,,0.467,-0.071,-124.2409,0.89447,1114,49,,0.531,0.012
118,House,21910,33,2,MN,100,,,"CRAIG, Angela",C001119,1972,,-0.261,0.569,-118.70377,0.897,1092,52,,-0.24,0.539
118,House,21950,33,5,MN,100,,,"OMAR, Ilhan",O000173,1982,,-0.296,-0.955,-73.32937,0.93551,1100,30,,-0.981,-0.192
118,House,21953,33,3,MN,100,,,"PHILLIPS, Dean",P000616,1969,,-0.277,0.167,-59.22507,0.92907,805,23,,-0.28,0.161
118,House,21969,33,8,MN,200,,,"STAUBER, Peter",S001212,1966,,0.384,-0.099,-153.12434,0.86394,1047,66,,0.445,-0.036
118,House,22114,33,7,MN,200,,,"FISCHBACH, Michelle",F000470,1965,,0.538,-0.029,-116.92417,0.90011,1111,55,,0.56,-0.099
118,House,22167,33,1,MN,200,,,"FINSTAD, Brad",F000475,1976,,0.547,-0.044,-106.73962,0.9084,1111,46,,0.553,-0.058
118,House,21561,46,1,MS,200,,,"KELLY, Trent",K000388,1966,,0.638,0.295,-105.35089,0.91,1117,44,,0.693,0.385
118,House,21927,46,3,MS,200,,,"GUEST, Michael",G000591,1970,,0.53,0.125,-131.42922,0.88738,1100,69,,0.523,0.104
118,House,22319,46,4,MS,200,,,"EZELL, Mike",E000235,1959,,0.56,0.176,-106.22326,0.90616,1078,58,,0.56,0.181
118,House,29368,46,2,MS,100,,,"THOMPSON, Bennie",T000193,1948,,-0.519,0.391,-39.85901,0.96425,1095,11,,-0.607,0.317
118,House,20124,34,6,MO,200,,,"GRAVES, Samuel",G000546,1963,,0.448,0.164,-161.55689,0.86329,1099,59,,0.451,0.087
118,House,20517,34,5,MO,100,,,"CLEAVER, Emanuel, II",C001061,1944,,-0.453,-0.001,-36.67145,0.96121,927,18,,-0.447,-0.168
118,House,20926,34,3,MO,200,,,"LUETKEMEYER, Blaine",L000569,1952,,0.45,0.247,-113.47165,0.89597,1033,40,,0.493,0.347
118,House,21337,34,2,MO,200,,,"WAGNER, Ann",W000812,1962,,0.39,0.297,-130.57387,0.88798,1099,58,,0.349,0.362
118,House,21373,34,8,MO,200,,,"SMITH, Jason",S001195,1980,,0.577,0.211,-116.33793,0.89797,1081,60,,0.521,0.05
118,House,22106,34,1,MO,100,,,"BUSH, Cori",B001224,1976,,-0.247,-0.969,-53.47467,0.94213,897,18,,-0.981,-0.192
118,House,22300,34,4,MO,200,,,"ALFORD, Mark",A000379,1963,,0.583,0.043,-102.38773,0.91219,1114,47,,0.588,0.04
118,House,22305,34,7,MO,200,,,"BURLISON, Eric",B001316,1976,,0.726,-0.523,-83.24942,0.92686,1096,33,,0.711,-0.521
118,House,21532,64,1,MT,200,,,"ZINKE, Ryan",Z000018,1961,,0.442,-0.139,-191.07968,0.83947,1092,87,,0.464,-0.101
118,House,22148,64,2,MT,200,,,"ROSENDALE, Matthew M., Sr.",R000103,1960,,0.753,-0.658,-123.27088,0.89525,1114,53,,0.739,-0.674
118,House,20729,35,3,NE,200,,,"SMITH, Adrian",S001172,1970,,0.511,0.252,-110.03764,0.90398,1090,44,,0.513,0.347
118,House,21701,35,2,NE,200,,,"BACON, Donald J.",B001298,1963,,0.285,0.188,-134.55707,0.88555,1107,51,,0.237,0.372
118,House,22166,35,1,NE,200,,,"FLOOD, Mike",F000474,1975,,0.46,0.756,-111.81725,0.90392,1107,43,,0.442,0.681
118,House,20927,65,1,NV,100,,,"TITUS, Alice (Dina)",T000468,1950,,-0.297,-0.164,-81.84272,0.92663,1074,37,,-0.284,0.021
118,House,21196,65,2,NV,200,,,"AMODEI, Mark E.",A000369,1958,,0.384,0.208,-125.93494,0.89256,1108,56,,0.418,0.331
118,House,21339,65,4,NV,100,,,"HORSFORD, Steven",H001066,1973,,-0.323,0.154,-87.19933,0.92291,1087,38,,-0.269,0.133
118,House,21938,65,3,NV,100,,,"LEE, Susie",L000590,1966,,-0.232,0.32,-108.15825,0.90386,1070,44,,-0.2,0.237
118,House,21340,4,2,NH,100,,,"KUSTER, Ann McLane",K000382,1956,,-0.264,-0.086,-54.33624,0.95003,1060,22,,-0.325,0.06
118,House,21951,4,1,NH,100,,,"PAPPAS, Chris",P000614,1980,,-0.235,0.338,-99.42471,0.9144,1111,42,,-0.216,0.347
118,House,14863,12,4,NJ,200,,,"SMITH, Christopher Henry",S000522,1953,,0.181,-0.172,-271.52959,0.7802,1094,130,,0.302,-0.047
118,House,15454,12,6,NJ,100,,,"PALLONE, Frank, Jr.",P000034,1951,,-0.402,-0.161,-94.06754,0.91916,1116,32,,-0.322,-0.187
118,House,21536,12,1,NJ,100,,,"NORCROSS, Donald",N000188,1958,,-0.419,0.34,-54.99427,0.9493,1057,26,,-0.383,0.344
118,House,21538,12,12,NJ,100,,,"WATSON COLEMAN, Bonnie",W000822,1945,,-0.597,-0.222,-47.68824,0.95302,991,25,,-0.479,-0.399
118,House,21723,12,5,NJ,100,,,"GOTTHEIMER, Josh S.",G000583,1975,,-0.162,0.21,-110.41149,0.89973,1045,32,,-0.206,0.202
118,House,21937,12,3,NJ,100,,,"KIM, Andy",K000394,1982,,-0.387,0.227,-69.19836,0.93314,1000,25,,-0.43,-0.077
118,House,21964,12,11,NJ,100,,,"SHERRILL, Mikie",S001207,1972,,-0.235,0.244,-77.55892,0.9288,1050,30,,-0.293,0.283
118,House,22334,12,7,NJ,200,,,"KEAN, Thomas",K000398,1968,,0.199,0.375,-92.49622,0.92019,1112,33,,0.194,0.372
118,House,22348,12,8,NJ,100,,,"MENENDEZ, Robert",M001226,1985,,-0.526,0.282,-51.13901,0.95477,1105,22,,-0.487,0.216
118,House,22381,12,10,NJ,100,,,"MCIVER, LaMonica",M001229,1986,,-0.612,-0.052,-1.24534,0.98043,63,0,,-0.398,-0.25
118,House,29741,12,9,NJ,100,,,"PASCRELL, William J., Jr.",P000096,1937,2024,-0.369,-0.004,-46.29041,0.95239,949,16,,-0.498,0.212
118,House,31103,12,10,NJ,100,,,"PAYNE, Donald, Jr.",P000604,1958,2024,-0.52,-0.096,-21.28424,0.97001,699,7,,-0.534,0.035
118,House,91980,12,2,NJ,200,,,"VAN DREW, Jefferson",V000133,1953,,0.382,-0.44,-159.55454,0.86622,1111,48,,0.448,-0.299
